------------- 2 THREADS -----------------

1125899906842624, 1125899906843648, 128, 46, 72
1125899906842624, 1125899906843648, 256, 84, 100
1125899906842624, 1125899906843648, 512, 161, 161
1125899906842624, 1125899906843648, 1024, 312, 314
1125899906842624, 1125899906843648, 2048, 616, 584
1125899906842624, 1125899906843648, 4096, 1227, 1066
1125899906842624, 1125899906843648, 8192, 2440, 2154
1125899906842624, 1125899906843648, 16384, 4882, 4167
1125899906842624, 1125899906843648, 32768, 9729, 8844
2251799813685248, 2251799813686272, 2, 9, 18
2251799813685248, 2251799813686272, 4, 10, 45
2251799813685248, 2251799813686272, 8, 11, 46
2251799813685248, 2251799813686272, 16, 13, 47
2251799813685248, 2251799813686272, 32, 17, 53
2251799813685248, 2251799813686272, 64, 26, 60
2251799813685248, 2251799813686272, 128, 43, 74
2251799813685248, 2251799813686272, 256, 75, 110
2251799813685248, 2251799813686272, 512, 143, 156
2251799813685248, 2251799813686272, 1024, 279, 274
2251799813685248, 2251799813686272, 2048, 545, 481
2251799813685248, 2251799813686272, 4096, 1087, 929
2251799813685248, 2251799813686272, 8192, 2159, 1950
2251799813685248, 2251799813686272, 16384, 4310, 3255
2251799813685248, 2251799813686272, 32768, 8605, 7105
4503599627370496, 4503599627371520, 2, 10, 20
4503599627370496, 4503599627371520, 4, 11, 57
4503599627370496, 4503599627371520, 8, 12, 52
4503599627370496, 4503599627371520, 16, 13, 51
4503599627370496, 4503599627371520, 32, 17, 67
4503599627370496, 4503599627371520, 64, 24, 56
4503599627370496, 4503599627371520, 128, 38, 73
4503599627370496, 4503599627371520, 256, 67, 99
4503599627370496, 4503599627371520, 512, 126, 152
4503599627370496, 4503599627371520, 1024, 241, 270
4503599627370496, 4503599627371520, 2048, 474, 478
4503599627370496, 4503599627371520, 4096, 935, 945
4503599627370496, 4503599627371520, 8192, 1858, 1857
4503599627370496, 4503599627371520, 16384, 3720, 3501
4503599627370496, 4503599627371520, 32768, 7552, 7115
9007199254740992, 9007199254742016, 2, 10, 20
9007199254740992, 9007199254742016, 4, 10, 49
9007199254740992, 9007199254742016, 8, 11, 49
9007199254740992, 9007199254742016, 16, 14, 50
9007199254740992, 9007199254742016, 32, 17, 56
9007199254740992, 9007199254742016, 64, 25, 61
9007199254740992, 9007199254742016, 128, 41, 72
9007199254740992, 9007199254742016, 256, 72, 100
9007199254740992, 9007199254742016, 512, 136, 175
9007199254740992, 9007199254742016, 1024, 260, 285
9007199254740992, 9007199254742016, 2048, 510, 462
9007199254740992, 9007199254742016, 4096, 1044, 944
9007199254740992, 9007199254742016, 8192, 2053, 1616
9007199254740992, 9007199254742016, 16384, 4015, 3647
9007199254740992, 9007199254742016, 32768, 8012, 6947
18014398509481984, 18014398509483008, 2, 11, 21
18014398509481984, 18014398509483008, 4, 11, 48
18014398509481984, 18014398509483008, 8, 12, 48
18014398509481984, 18014398509483008, 16, 14, 50
18014398509481984, 18014398509483008, 32, 17, 56
18014398509481984, 18014398509483008, 64, 24, 62
18014398509481984, 18014398509483008, 128, 39, 80
18014398509481984, 18014398509483008, 256, 68, 108
18014398509481984, 18014398509483008, 512, 126, 164
18014398509481984, 18014398509483008, 1024, 242, 287
18014398509481984, 18014398509483008, 2048, 474, 522
18014398509481984, 18014398509483008, 4096, 940, 995
18014398509481984, 18014398509483008, 8192, 1870, 1869
18014398509481984, 18014398509483008, 16384, 3731, 3686
18014398509481984, 18014398509483008, 32768, 7487, 7322
36028797018963968, 36028797018964992, 2, 11, 21
36028797018963968, 36028797018964992, 4, 12, 47
36028797018963968, 36028797018964992, 8, 13, 50
36028797018963968, 36028797018964992, 16, 15, 53
36028797018963968, 36028797018964992, 32, 19, 59
36028797018963968, 36028797018964992, 64, 29, 62
36028797018963968, 36028797018964992, 128, 47, 84
36028797018963968, 36028797018964992, 256, 84, 112
36028797018963968, 36028797018964992, 512, 159, 181
36028797018963968, 36028797018964992, 1024, 301, 337
36028797018963968, 36028797018964992, 2048, 597, 577
36028797018963968, 36028797018964992, 4096, 1170, 1048
36028797018963968, 36028797018964992, 8192, 2335, 1891
36028797018963968, 36028797018964992, 16384, 4655, 4278
36028797018963968, 36028797018964992, 32768, 9311, 7454
72057594037927936, 72057594037928960, 2, 11, 22
72057594037927936, 72057594037928960, 4, 12, 49
72057594037927936, 72057594037928960, 8, 13, 49
72057594037927936, 72057594037928960, 16, 15, 50
72057594037927936, 72057594037928960, 32, 20, 54
72057594037927936, 72057594037928960, 64, 30, 65
72057594037927936, 72057594037928960, 128, 48, 76
72057594037927936, 72057594037928960, 256, 86, 109
72057594037927936, 72057594037928960, 512, 162, 157
72057594037927936, 72057594037928960, 1024, 313, 301
72057594037927936, 72057594037928960, 2048, 617, 528
72057594037927936, 72057594037928960, 4096, 1222, 918
72057594037927936, 72057594037928960, 8192, 2430, 2145
72057594037927936, 72057594037928960, 16384, 4908, 4127
72057594037927936, 72057594037928960, 32768, 9701, 8543
144115188075855872, 144115188075856896, 2, 12, 23
144115188075855872, 144115188075856896, 4, 12, 65
144115188075855872, 144115188075856896, 8, 14, 63
144115188075855872, 144115188075856896, 16, 17, 68
144115188075855872, 144115188075856896, 32, 23, 66
144115188075855872, 144115188075856896, 64, 33, 76
144115188075855872, 144115188075856896, 128, 53, 88
144115188075855872, 144115188075856896, 256, 93, 131
144115188075855872, 144115188075856896, 512, 177, 203
144115188075855872, 144115188075856896, 1024, 343, 354
144115188075855872, 144115188075856896, 2048, 678, 658
144115188075855872, 144115188075856896, 4096, 1345, 1263
144115188075855872, 144115188075856896, 8192, 2685, 2567
144115188075855872, 144115188075856896, 16384, 5362, 5287
144115188075855872, 144115188075856896, 32768, 10739, 10274
288230376151711744, 288230376151712768, 2, 12, 24
288230376151711744, 288230376151712768, 4, 12, 53
288230376151711744, 288230376151712768, 8, 14, 55
288230376151711744, 288230376151712768, 16, 16, 58
288230376151711744, 288230376151712768, 32, 20, 63
288230376151711744, 288230376151712768, 64, 29, 70
288230376151711744, 288230376151712768, 128, 47, 83
288230376151711744, 288230376151712768, 256, 83, 114
288230376151711744, 288230376151712768, 512, 156, 184
288230376151711744, 288230376151712768, 1024, 301, 312
288230376151711744, 288230376151712768, 2048, 587, 568
288230376151711744, 288230376151712768, 4096, 1161, 998
288230376151711744, 288230376151712768, 8192, 2309, 2219
288230376151711744, 288230376151712768, 16384, 4605, 4003
288230376151711744, 288230376151712768, 32768, 9204, 7944
576460752303423488, 576460752303424512, 2, 12, 25
576460752303423488, 576460752303424512, 4, 13, 59
576460752303423488, 576460752303424512, 8, 14, 54
576460752303423488, 576460752303424512, 16, 16, 57
576460752303423488, 576460752303424512, 32, 19, 63
576460752303423488, 576460752303424512, 64, 27, 70
576460752303423488, 576460752303424512, 128, 42, 83
576460752303423488, 576460752303424512, 256, 73, 112
576460752303423488, 576460752303424512, 512, 135, 166
576460752303423488, 576460752303424512, 1024, 260, 269
576460752303423488, 576460752303424512, 2048, 506, 438
576460752303423488, 576460752303424512, 4096, 997, 868
576460752303423488, 576460752303424512, 8192, 1986, 1782
576460752303423488, 576460752303424512, 16384, 3949, 3521
576460752303423488, 576460752303424512, 32768, 7906, 6920
1152921504606846976, 1152921504606848000, 2, 13, 26
1152921504606846976, 1152921504606848000, 4, 14, 55
1152921504606846976, 1152921504606848000, 8, 15, 60
1152921504606846976, 1152921504606848000, 16, 17, 64
1152921504606846976, 1152921504606848000, 32, 22, 63
1152921504606846976, 1152921504606848000, 64, 30, 68
1152921504606846976, 1152921504606848000, 128, 49, 85
1152921504606846976, 1152921504606848000, 256, 85, 128
1152921504606846976, 1152921504606848000, 512, 162, 179
1152921504606846976, 1152921504606848000, 1024, 308, 308
1152921504606846976, 1152921504606848000, 2048, 598, 610
1152921504606846976, 1152921504606848000, 4096, 1185, 1051
1152921504606846976, 1152921504606848000, 8192, 2355, 2155
1152921504606846976, 1152921504606848000, 16384, 4702, 4237
1152921504606846976, 1152921504606848000, 32768, 9387, 8398
2305843009213693952, 2305843009213694976, 2, 13, 26
2305843009213693952, 2305843009213694976, 4, 14, 54
2305843009213693952, 2305843009213694976, 8, 15, 59
2305843009213693952, 2305843009213694976, 16, 18, 60
2305843009213693952, 2305843009213694976, 32, 23, 63
2305843009213693952, 2305843009213694976, 64, 34, 73
2305843009213693952, 2305843009213694976, 128, 56, 95
2305843009213693952, 2305843009213694976, 256, 98, 136
2305843009213693952, 2305843009213694976, 512, 184, 222
2305843009213693952, 2305843009213694976, 1024, 354, 365
2305843009213693952, 2305843009213694976, 2048, 699, 704
2305843009213693952, 2305843009213694976, 4096, 1381, 1293
2305843009213693952, 2305843009213694976, 8192, 2748, 2590
2305843009213693952, 2305843009213694976, 16384, 5537, 5275
2305843009213693952, 2305843009213694976, 32768, 11019, 10973
4611686018427387904, 4611686018427388928, 2, 14, 27
4611686018427387904, 4611686018427388928, 4, 15, 61
4611686018427387904, 4611686018427388928, 8, 16, 59
4611686018427387904, 4611686018427388928, 16, 20, 66
4611686018427387904, 4611686018427388928, 32, 27, 73
4611686018427387904, 4611686018427388928, 64, 42, 99
4611686018427387904, 4611686018427388928, 128, 71, 109
4611686018427387904, 4611686018427388928, 256, 124, 153
4611686018427387904, 4611686018427388928, 512, 237, 252
4611686018427387904, 4611686018427388928, 1024, 464, 440
4611686018427387904, 4611686018427388928, 2048, 907, 839
4611686018427387904, 4611686018427388928, 4096, 1808, 1503
4611686018427387904, 4611686018427388928, 8192, 3610, 3177
4611686018427387904, 4611686018427388928, 16384, 7199, 6894
4611686018427387904, 4611686018427388928, 32768, 14427, 12085
9223372036854775808, 9223372036854776832, 2, 14, 28
9223372036854775808, 9223372036854776832, 4, 15, 58
9223372036854775808, 9223372036854776832, 8, 16, 60
9223372036854775808, 9223372036854776832, 16, 19, 63
9223372036854775808, 9223372036854776832, 32, 23, 67
9223372036854775808, 9223372036854776832, 64, 32, 77
9223372036854775808, 9223372036854776832, 128, 52, 98
9223372036854775808, 9223372036854776832, 256, 91, 146
9223372036854775808, 9223372036854776832, 512, 167, 215
9223372036854775808, 9223372036854776832, 1024, 321, 346
9223372036854775808, 9223372036854776832, 2048, 631, 665
9223372036854775808, 9223372036854776832, 4096, 1261, 1233
9223372036854775808, 9223372036854776832, 8192, 2514, 2344
9223372036854775808, 9223372036854776832, 16384, 4974, 4434
9223372036854775808, 9223372036854776832, 32768, 9917, 9622



------------- 4 THREADS -----------------
2, 1026, 2, 0, 0
2, 1026, 4, 0, 0
2, 1026, 8, 0, 27
2, 1026, 16, 0, 17
2, 1026, 32, 0, 17
2, 1026, 64, 1, 17
2, 1026, 128, 1, 18
2, 1026, 256, 3, 19
2, 1026, 512, 7, 23
2, 1026, 1024, 14, 33
2, 1026, 2048, 29, 53
2, 1026, 4096, 59, 125
2, 1026, 8192, 118, 257
2, 1026, 16384, 234, 513
2, 1026, 32768, 474, 1027
4, 1028, 2, 0, 0
4, 1028, 4, 0, 0
4, 1028, 8, 0, 21
4, 1028, 16, 0, 17
4, 1028, 32, 0, 18
4, 1028, 64, 1, 21
4, 1028, 128, 1, 20
4, 1028, 256, 3, 23
4, 1028, 512, 7, 27
4, 1028, 1024, 14, 33
4, 1028, 2048, 30, 62
4, 1028, 4096, 60, 130
4, 1028, 8192, 119, 270
4, 1028, 16384, 236, 523
4, 1028, 32768, 469, 1031
8, 1032, 2, 0, 0
8, 1032, 4, 0, 0
8, 1032, 8, 0, 20
8, 1032, 16, 0, 16
8, 1032, 32, 0, 18
8, 1032, 64, 1, 18
8, 1032, 128, 2, 21
8, 1032, 256, 3, 31
8, 1032, 512, 7, 25
8, 1032, 1024, 15, 36
8, 1032, 2048, 29, 56
8, 1032, 4096, 58, 132
8, 1032, 8192, 118, 260
8, 1032, 16384, 237, 530
8, 1032, 32768, 475, 1060
16, 1040, 2, 0, 0
16, 1040, 4, 0, 0
16, 1040, 8, 0, 21
16, 1040, 16, 0, 19
16, 1040, 32, 0, 21
16, 1040, 64, 1, 21
16, 1040, 128, 2, 20
16, 1040, 256, 3, 25
16, 1040, 512, 7, 25
16, 1040, 1024, 15, 38
16, 1040, 2048, 29, 61
16, 1040, 4096, 61, 133
16, 1040, 8192, 120, 250
16, 1040, 16384, 238, 515
16, 1040, 32768, 482, 1031
32, 1056, 2, 0, 0
32, 1056, 4, 0, 0
32, 1056, 8, 0, 20
32, 1056, 16, 0, 18
32, 1056, 32, 0, 19
32, 1056, 64, 1, 19
32, 1056, 128, 1, 18
32, 1056, 256, 3, 23
32, 1056, 512, 7, 24
32, 1056, 1024, 14, 33
32, 1056, 2048, 29, 47
32, 1056, 4096, 59, 140
32, 1056, 8192, 119, 254
32, 1056, 16384, 237, 517
32, 1056, 32768, 477, 1036
64, 1088, 2, 0, 0
64, 1088, 4, 0, 0
64, 1088, 8, 0, 18
64, 1088, 16, 0, 15
64, 1088, 32, 0, 18
64, 1088, 64, 1, 18
64, 1088, 128, 2, 18
64, 1088, 256, 3, 20
64, 1088, 512, 7, 24
64, 1088, 1024, 14, 32
64, 1088, 2048, 29, 44
64, 1088, 4096, 59, 125
64, 1088, 8192, 119, 258
64, 1088, 16384, 239, 517
64, 1088, 32768, 476, 1009
128, 1152, 2, 0, 0
128, 1152, 4, 0, 0
128, 1152, 8, 0, 20
128, 1152, 16, 0, 18
128, 1152, 32, 0, 17
128, 1152, 64, 1, 17
128, 1152, 128, 1, 18
128, 1152, 256, 3, 23
128, 1152, 512, 7, 25
128, 1152, 1024, 15, 34
128, 1152, 2048, 30, 47
128, 1152, 4096, 60, 124
128, 1152, 8192, 119, 261
128, 1152, 16384, 238, 514
128, 1152, 32768, 479, 1036
256, 1280, 2, 0, 0
256, 1280, 4, 0, 0
256, 1280, 8, 0, 17
256, 1280, 16, 0, 18
256, 1280, 32, 0, 18
256, 1280, 64, 1, 18
256, 1280, 128, 2, 19
256, 1280, 256, 4, 21
256, 1280, 512, 7, 32
256, 1280, 1024, 15, 37
256, 1280, 2048, 30, 51
256, 1280, 4096, 60, 125
256, 1280, 8192, 119, 232
256, 1280, 16384, 240, 482
256, 1280, 32768, 486, 953
512, 1536, 2, 0, 0
512, 1536, 4, 0, 0
512, 1536, 8, 0, 19
512, 1536, 16, 0, 23
512, 1536, 32, 0, 27
512, 1536, 64, 1, 27
512, 1536, 128, 2, 33
512, 1536, 256, 3, 24
512, 1536, 512, 7, 30
512, 1536, 1024, 15, 36
512, 1536, 2048, 31, 69
512, 1536, 4096, 61, 120
512, 1536, 8192, 122, 235
512, 1536, 16384, 244, 488
512, 1536, 32768, 482, 960
1024, 2048, 2, 0, 0
1024, 2048, 4, 0, 0
1024, 2048, 8, 0, 19
1024, 2048, 16, 0, 17
1024, 2048, 32, 0, 17
1024, 2048, 64, 1, 17
1024, 2048, 128, 2, 20
1024, 2048, 256, 3, 21
1024, 2048, 512, 7, 26
1024, 2048, 1024, 15, 35
1024, 2048, 2048, 30, 46
1024, 2048, 4096, 60, 115
1024, 2048, 8192, 121, 217
1024, 2048, 16384, 240, 458
1024, 2048, 32768, 486, 906
2048, 3072, 2, 0, 0
2048, 3072, 4, 0, 0
2048, 3072, 8, 0, 17
2048, 3072, 16, 0, 17
2048, 3072, 32, 0, 18
2048, 3072, 64, 1, 18
2048, 3072, 128, 2, 20
2048, 3072, 256, 4, 22
2048, 3072, 512, 7, 24
2048, 3072, 1024, 15, 31
2048, 3072, 2048, 31, 52
2048, 3072, 4096, 61, 115
2048, 3072, 8192, 122, 207
2048, 3072, 16384, 248, 431
2048, 3072, 32768, 495, 831
4096, 5120, 2, 0, 0
4096, 5120, 4, 0, 0
4096, 5120, 8, 0, 23
4096, 5120, 16, 0, 22
4096, 5120, 32, 0, 20
4096, 5120, 64, 1, 22
4096, 5120, 128, 2, 22
4096, 5120, 256, 4, 25
4096, 5120, 512, 8, 28
4096, 5120, 1024, 15, 38
4096, 5120, 2048, 31, 54
4096, 5120, 4096, 63, 107
4096, 5120, 8192, 126, 201
4096, 5120, 16384, 246, 413
4096, 5120, 32768, 494, 804
8192, 9216, 2, 0, 0
8192, 9216, 4, 0, 0
8192, 9216, 8, 0, 20
8192, 9216, 16, 0, 17
8192, 9216, 32, 0, 17
8192, 9216, 64, 1, 20
8192, 9216, 128, 2, 19
8192, 9216, 256, 4, 21
8192, 9216, 512, 7, 24
8192, 9216, 1024, 15, 43
8192, 9216, 2048, 31, 49
8192, 9216, 4096, 62, 109
8192, 9216, 8192, 124, 204
8192, 9216, 16384, 250, 407
8192, 9216, 32768, 504, 780
16384, 17408, 2, 0, 0
16384, 17408, 4, 0, 0
16384, 17408, 8, 0, 20
16384, 17408, 16, 0, 19
16384, 17408, 32, 0, 22
16384, 17408, 64, 1, 23
16384, 17408, 128, 2, 23
16384, 17408, 256, 4, 24
16384, 17408, 512, 7, 27
16384, 17408, 1024, 15, 35
16384, 17408, 2048, 30, 54
16384, 17408, 4096, 61, 103
16384, 17408, 8192, 122, 193
16384, 17408, 16384, 241, 381
16384, 17408, 32768, 482, 727
32768, 33792, 2, 0, 0
32768, 33792, 4, 0, 0
32768, 33792, 8, 0, 20
32768, 33792, 16, 0, 18
32768, 33792, 32, 0, 18
32768, 33792, 64, 1, 20
32768, 33792, 128, 2, 23
32768, 33792, 256, 4, 24
32768, 33792, 512, 8, 30
32768, 33792, 1024, 17, 36
32768, 33792, 2048, 33, 56
32768, 33792, 4096, 67, 108
32768, 33792, 8192, 135, 219
32768, 33792, 16384, 272, 435
32768, 33792, 32768, 538, 814
65536, 66560, 2, 0, 0
65536, 66560, 4, 0, 0
65536, 66560, 8, 0, 20
65536, 66560, 16, 0, 17
65536, 66560, 32, 0, 17
65536, 66560, 64, 1, 20
65536, 66560, 128, 2, 23
65536, 66560, 256, 4, 24
65536, 66560, 512, 8, 26
65536, 66560, 1024, 15, 36
65536, 66560, 2048, 31, 54
65536, 66560, 4096, 62, 98
65536, 66560, 8192, 125, 189
65536, 66560, 16384, 248, 362
65536, 66560, 32768, 491, 720
131072, 132096, 2, 0, 0
131072, 132096, 4, 0, 0
131072, 132096, 8, 0, 20
131072, 132096, 16, 0, 17
131072, 132096, 32, 0, 19
131072, 132096, 64, 1, 20
131072, 132096, 128, 2, 21
131072, 132096, 256, 3, 31
131072, 132096, 512, 7, 29
131072, 132096, 1024, 15, 38
131072, 132096, 2048, 29, 53
131072, 132096, 4096, 59, 104
131072, 132096, 8192, 117, 179
131072, 132096, 16384, 236, 352
131072, 132096, 32768, 472, 699
262144, 263168, 2, 0, 0
262144, 263168, 4, 0, 0
262144, 263168, 8, 0, 19
262144, 263168, 16, 0, 20
262144, 263168, 32, 0, 19
262144, 263168, 64, 1, 21
262144, 263168, 128, 2, 20
262144, 263168, 256, 3, 24
262144, 263168, 512, 7, 27
262144, 263168, 1024, 15, 35
262144, 263168, 2048, 30, 58
262144, 263168, 4096, 60, 97
262144, 263168, 8192, 122, 177
262144, 263168, 16384, 239, 336
262144, 263168, 32768, 480, 680
524288, 525312, 2, 0, 0
524288, 525312, 4, 0, 0
524288, 525312, 8, 0, 20
524288, 525312, 16, 0, 18
524288, 525312, 32, 0, 18
524288, 525312, 64, 1, 19
524288, 525312, 128, 2, 24
524288, 525312, 256, 4, 27
524288, 525312, 512, 7, 30
524288, 525312, 1024, 15, 39
524288, 525312, 2048, 30, 54
524288, 525312, 4096, 58, 101
524288, 525312, 8192, 117, 176
524288, 525312, 16384, 239, 346
524288, 525312, 32768, 473, 670
1048576, 1049600, 2, 0, 0
1048576, 1049600, 4, 0, 0
1048576, 1049600, 8, 0, 28
1048576, 1049600, 16, 0, 26
1048576, 1049600, 32, 0, 24
1048576, 1049600, 64, 1, 23
1048576, 1049600, 128, 2, 21
1048576, 1049600, 256, 4, 27
1048576, 1049600, 512, 8, 30
1048576, 1049600, 1024, 16, 36
1048576, 1049600, 2048, 32, 61
1048576, 1049600, 4096, 64, 98
1048576, 1049600, 8192, 129, 183
1048576, 1049600, 16384, 258, 354
1048576, 1049600, 32768, 512, 704
2097152, 2098176, 2, 0, 0
2097152, 2098176, 4, 0, 0
2097152, 2098176, 8, 0, 21
2097152, 2098176, 16, 0, 18
2097152, 2098176, 32, 0, 17
2097152, 2098176, 64, 1, 18
2097152, 2098176, 128, 2, 20
2097152, 2098176, 256, 4, 22
2097152, 2098176, 512, 7, 24
2097152, 2098176, 1024, 15, 33
2097152, 2098176, 2048, 31, 55
2097152, 2098176, 4096, 61, 102
2097152, 2098176, 8192, 122, 176
2097152, 2098176, 16384, 247, 353
2097152, 2098176, 32768, 502, 660
4194304, 4195328, 2, 0, 0
4194304, 4195328, 4, 0, 0
4194304, 4195328, 8, 0, 20
4194304, 4195328, 16, 0, 20
4194304, 4195328, 32, 0, 17
4194304, 4195328, 64, 1, 19
4194304, 4195328, 128, 2, 21
4194304, 4195328, 256, 4, 22
4194304, 4195328, 512, 8, 34
4194304, 4195328, 1024, 17, 41
4194304, 4195328, 2048, 34, 62
4194304, 4195328, 4096, 69, 114
4194304, 4195328, 8192, 143, 206
4194304, 4195328, 16384, 284, 422
4194304, 4195328, 32768, 563, 746
8388608, 8389632, 2, 0, 0
8388608, 8389632, 4, 0, 0
8388608, 8389632, 8, 0, 20
8388608, 8389632, 16, 0, 17
8388608, 8389632, 32, 0, 20
8388608, 8389632, 64, 1, 18
8388608, 8389632, 128, 2, 19
8388608, 8389632, 256, 4, 22
8388608, 8389632, 512, 8, 27
8388608, 8389632, 1024, 16, 38
8388608, 8389632, 2048, 32, 58
8388608, 8389632, 4096, 63, 89
8388608, 8389632, 8192, 124, 169
8388608, 8389632, 16384, 250, 330
8388608, 8389632, 32768, 500, 639
16777216, 16778240, 2, 0, 0
16777216, 16778240, 4, 0, 1
16777216, 16778240, 8, 0, 21
16777216, 16778240, 16, 0, 17
16777216, 16778240, 32, 0, 18
16777216, 16778240, 64, 1, 18
16777216, 16778240, 128, 2, 21
16777216, 16778240, 256, 3, 22
16777216, 16778240, 512, 7, 26
16777216, 16778240, 1024, 14, 32
16777216, 16778240, 2048, 29, 50
16777216, 16778240, 4096, 58, 81
16777216, 16778240, 8192, 115, 166
16777216, 16778240, 16384, 231, 335
16777216, 16778240, 32768, 462, 624
33554432, 33555456, 2, 0, 1
33554432, 33555456, 4, 0, 1
33554432, 33555456, 8, 0, 19
33554432, 33555456, 16, 0, 17
33554432, 33555456, 32, 0, 18
33554432, 33555456, 64, 1, 18
33554432, 33555456, 128, 2, 20
33554432, 33555456, 256, 4, 23
33554432, 33555456, 512, 8, 25
33554432, 33555456, 1024, 17, 33
33554432, 33555456, 2048, 34, 58
33554432, 33555456, 4096, 70, 98
33554432, 33555456, 8192, 138, 193
33554432, 33555456, 16384, 278, 377
33554432, 33555456, 32768, 555, 667
67108864, 67109888, 2, 0, 1
67108864, 67109888, 4, 0, 1
67108864, 67109888, 8, 0, 19
67108864, 67109888, 16, 0, 18
67108864, 67109888, 32, 0, 19
67108864, 67109888, 64, 1, 20
67108864, 67109888, 128, 2, 21
67108864, 67109888, 256, 3, 23
67108864, 67109888, 512, 7, 24
67108864, 67109888, 1024, 14, 31
67108864, 67109888, 2048, 28, 51
67108864, 67109888, 4096, 56, 87
67108864, 67109888, 8192, 111, 165
67108864, 67109888, 16384, 222, 312
67108864, 67109888, 32768, 445, 592
134217728, 134218752, 2, 0, 1
134217728, 134218752, 4, 0, 1
134217728, 134218752, 8, 0, 20
134217728, 134218752, 16, 0, 20
134217728, 134218752, 32, 0, 20
134217728, 134218752, 64, 1, 20
134217728, 134218752, 128, 2, 21
134217728, 134218752, 256, 4, 23
134217728, 134218752, 512, 7, 27
134217728, 134218752, 1024, 15, 32
134217728, 134218752, 2048, 31, 54
134217728, 134218752, 4096, 61, 95
134217728, 134218752, 8192, 121, 191
134217728, 134218752, 16384, 244, 332
134217728, 134218752, 32768, 498, 622
268435456, 268436480, 2, 0, 1
268435456, 268436480, 4, 0, 1
268435456, 268436480, 8, 0, 21
268435456, 268436480, 16, 0, 20
268435456, 268436480, 32, 0, 18
268435456, 268436480, 64, 1, 19
268435456, 268436480, 128, 2, 23
268435456, 268436480, 256, 4, 24
268435456, 268436480, 512, 7, 26
268435456, 268436480, 1024, 15, 33
268435456, 268436480, 2048, 29, 52
268435456, 268436480, 4096, 62, 82
268435456, 268436480, 8192, 118, 159
268435456, 268436480, 16384, 235, 291
268435456, 268436480, 32768, 467, 555
536870912, 536871936, 2, 0, 1
536870912, 536871936, 4, 0, 1
536870912, 536871936, 8, 0, 21
536870912, 536871936, 16, 0, 20
536870912, 536871936, 32, 0, 18
536870912, 536871936, 64, 1, 19
536870912, 536871936, 128, 2, 20
536870912, 536871936, 256, 4, 24
536870912, 536871936, 512, 8, 27
536870912, 536871936, 1024, 15, 34
536870912, 536871936, 2048, 30, 52
536870912, 536871936, 4096, 61, 96
536870912, 536871936, 8192, 121, 177
536870912, 536871936, 16384, 248, 339
536870912, 536871936, 32768, 488, 637
1073741824, 1073742848, 2, 0, 1
1073741824, 1073742848, 4, 0, 1
1073741824, 1073742848, 8, 0, 20
1073741824, 1073742848, 16, 0, 18
1073741824, 1073742848, 32, 0, 18
1073741824, 1073742848, 64, 1, 18
1073741824, 1073742848, 128, 2, 20
1073741824, 1073742848, 256, 4, 26
1073741824, 1073742848, 512, 7, 34
1073741824, 1073742848, 1024, 15, 31
1073741824, 1073742848, 2048, 30, 49
1073741824, 1073742848, 4096, 60, 92
1073741824, 1073742848, 8192, 120, 154
1073741824, 1073742848, 16384, 239, 311
1073741824, 1073742848, 32768, 479, 581
2147483648, 2147484672, 2, 0, 1
2147483648, 2147484672, 4, 0, 1
2147483648, 2147484672, 8, 0, 21
2147483648, 2147484672, 16, 0, 19
2147483648, 2147484672, 32, 0, 19
2147483648, 2147484672, 64, 1, 20
2147483648, 2147484672, 128, 2, 22
2147483648, 2147484672, 256, 4, 22
2147483648, 2147484672, 512, 8, 27
2147483648, 2147484672, 1024, 17, 34
2147483648, 2147484672, 2048, 34, 57
2147483648, 2147484672, 4096, 67, 96
2147483648, 2147484672, 8192, 134, 173
2147483648, 2147484672, 16384, 267, 340
2147483648, 2147484672, 32768, 537, 607
4294967296, 4294968320, 2, 0, 1
4294967296, 4294968320, 4, 0, 1
4294967296, 4294968320, 8, 0, 22
4294967296, 4294968320, 16, 0, 18
4294967296, 4294968320, 32, 0, 18
4294967296, 4294968320, 64, 1, 18
4294967296, 4294968320, 128, 2, 20
4294967296, 4294968320, 256, 5, 22
4294967296, 4294968320, 512, 9, 26
4294967296, 4294968320, 1024, 18, 36
4294967296, 4294968320, 2048, 37, 59
4294967296, 4294968320, 4096, 74, 106
4294967296, 4294968320, 8192, 149, 197
4294967296, 4294968320, 16384, 300, 361
4294967296, 4294968320, 32768, 598, 754
8589934592, 8589935616, 2, 2, 9
8589934592, 8589935616, 4, 2, 9
8589934592, 8589935616, 8, 3, 31
8589934592, 8589935616, 16, 4, 32
8589934592, 8589935616, 32, 5, 34
8589934592, 8589935616, 64, 9, 40
8589934592, 8589935616, 128, 16, 42
8589934592, 8589935616, 256, 29, 60
8589934592, 8589935616, 512, 56, 82
8589934592, 8589935616, 1024, 111, 136
8589934592, 8589935616, 2048, 220, 227
8589934592, 8589935616, 4096, 439, 435
8589934592, 8589935616, 8192, 877, 785
8589934592, 8589935616, 16384, 1757, 1640
8589934592, 8589935616, 32768, 3490, 3173
17179869184, 17179870208, 2, 3, 14
17179869184, 17179870208, 4, 3, 14
17179869184, 17179870208, 8, 4, 39
17179869184, 17179870208, 16, 5, 39
17179869184, 17179870208, 32, 7, 41
17179869184, 17179870208, 64, 12, 43
17179869184, 17179870208, 128, 20, 58
17179869184, 17179870208, 256, 36, 74
17179869184, 17179870208, 512, 71, 105
17179869184, 17179870208, 1024, 139, 168
17179869184, 17179870208, 2048, 274, 301
